fecha,docto,folio,tipo_mov,alm_,entradas,salidas,existencias,costo_unit,cant_costear,capas,codigo_proveedor,unidad,descripcion,stock_minimo,tipo_costeo,control_almacen,stock_maximo
2023-06-23,PR00185,66129,Salida a fáb.,1,0,6.0,674.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-06-23,PP04385,66127,Salida a fáb.,1,0,4.0,680.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-06-16,RP00182,65878,Salida a fáb.,1,0,20.0,684.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-06-16,PR00183,65862,Salida a fáb.,1,0,2.0,704.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-06-15,PP04365,65829,Salida a fáb.,1,0,12.0,706.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-06-15,PP04346,65779,Salida a fáb.,1,0,8.0,718.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-06-14,PP04323,65730,Salida a fáb.,1,0,18.0,726.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-06-14,PP04358,65683,Salida a fáb.,1,0,6.0,744.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-06-06,PP04334,65397,Salida a fáb.,1,0,4.0,750.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-06-02,PBACARTUCHO,65287,Salida a fáb.,1,0,20.0,754.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-06-02,RP00182,65283,Salida a fáb.,1,0,20.0,774.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-31,PR00181,65121,Salida a fáb.,1,0,2.0,794.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-30,PP04290,65052,Salida a fáb.,1,0,6.0,796.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-30,PP04315,65049,Salida a fáb.,1,0,2.0,802.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-29,PP04279,64990,Salida a fáb.,1,0,2.0,804.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-29,PP04299,64987,Salida a fáb.,1,0,2.0,806.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-23,PP04306,64749,Salida a fáb.,1,0,8.0,808.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-22,PP04193,64652,Salida a fáb.,1,0,6.0,816.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-22,PP04193,64649,Salida a fáb.,1,0,6.0,822.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-22,PP04193,64648,Salida a fáb.,1,0,6.0,828.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-22,PP04200,64646,Salida a fáb.,1,0,16.0,834.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-22,PP04216,64630,Salida a fáb.,1,0,6.0,850.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-22,RP00182,64625,Salida a fáb.,1,0,20.0,856.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-22,PP03936,64603,Salida a fáb.,1,0,32.0,876.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-16,PR00177,64364,Salida a fáb.,1,0,2.0,908.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-15,PP04270,64290,Salida a fáb.,1,0,20.0,910.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-12,PP04265,64280,Salida a fáb.,1,0,24.0,930.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-11,PP04264,64180,Salida a fáb.,1,0,4.0,954.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-11,RP00171,64172,Salida a fáb.,1,0,40.0,958.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-04,PP04228,63991,Salida a fáb.,1,0,54.0,998.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-04,PP04221,63985,Salida a fáb.,1,0,4.0,1052.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-04,PP04231,63983,Salida a fáb.,1,0,2.0,1056.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-04,PP04221,63979,Salida a fáb.,1,0,4.0,1058.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-05-04,PP04256,63970,Salida a fáb.,1,0,4.0,1062.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-04-28,PP04239,63747,Salida a fáb.,1,0,2.0,66.0,0.25,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-04-27,PP04222,63704,Salida a fáb.,1,0,8.0,68.0,0.25,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-04-26,RP00171,63663,Salida a fáb.,1,0,40.0,76.0,0.25,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-04-20,PP04197,63444,Salida a fáb.,1,0,2.0,116.0,0.25,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-04-10,PP04182,62843,Salida a fáb.,1,0,32.0,118.0,0.25,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-03-24,PP04152,62242,Salida a fáb.,1,0,2.0,150.0,0.25,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-03-24,PP04141,62240,Salida a fáb.,1,0,2.0,152.0,0.25,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-03-24,PP04154,62237,Salida a fáb.,1,0,8.0,154.0,0.25,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-03-23,PP04144,62153,Salida a fáb.,1,0,36.0,154.0,0.25,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-03-22,PP04146,62111,Salida a fáb.,1,0,2.0,190.0,0.25,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-03-15,PP04130,61910,Salida a fáb.,1,0,4.0,192.0,0.25,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-03-15,PP04126,61896,Salida a fáb.,1,0,4.0,196.0,0.25,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-03-14,PP04122,61869,Salida a fáb.,1,0,24.0,200.0,0.25,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-01-26,PP03965,59639,Salida a fáb.,1,0,14.0,62.0,0.1466,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-01-19,PP03977,59279,Salida a fáb.,1,0,4.0,76.0,0.1466,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-01-18,PP03951,59214,Salida a fáb.,1,0,8.0,80.0,0.1466,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-01-17,PP03950,59175,Salida a fáb.,1,0,4.0,88.0,0.1466,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-01-02,PP03912,58613,Salida a fáb.,1,0,20.0,92.0,0.2,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-12-22,PP01069,58535,Salida a fáb.,1,0,24.0,112.0,0.2,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-12-22,OT00062,58515,Salida a fáb.,1,0,4.0,136.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-12-15,PP03903,58173,Salida a fáb.,1,0,24.0,140.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-12-02,PP03873,57745,Salida a fáb.,1,0,36.0,164.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-12-02,PP03874,57743,Salida a fáb.,1,0,24.0,200.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-11-25,PP03856,57405,Salida a fáb.,1,0,12.0,224.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-11-24,PP03853,57363,Salida a fáb.,1,0,12.0,236.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-11-16,PP03837,57101,Salida a fáb.,1,0,12.0,248.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-11-14,PP03830,56986,Salida a fáb.,1,0,8.0,260.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-11-14,PP03830,56984,Salida a fáb.,1,0,4.0,268.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-11-14,PP03830,56982,Salida a fáb.,1,0,4.0,272.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-11-10,PP03816,56890,Salida a fáb.,1,0,24.0,276.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-11-10,PP03822,56886,Salida a fáb.,1,0,20.0,300.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-11-10,PP03802,56879,Salida a fáb.,1,0,12.0,320.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-11-08,PP03814,56770,Salida a fáb.,1,0,4.0,332.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-10-25,PP03785,56207,Salida a fáb.,1,0,8.0,236.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-10-25,PP03783,56204,Salida a fáb.,1,0,4.0,244.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-10-20,PM00017,55949,Salida a fáb.,1,0,4.0,248.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-10-20,PP01631,55938,Salida a fáb.,1,0,16.0,252.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-10-20,PP01631,55936,Salida a fáb.,1,0,16.0,268.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-10-20,PP01631,55934,Salida a fáb.,1,0,16.0,284.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-10-19,PP02635,55818,Salida a fáb.,1,0,2.0,300.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-10-18,PP03251,55631,Salida a fáb.,1,0,1.0,302.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-10-18,PP03222,55623,Salida a fáb.,1,0,1.0,303.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-10-17,PP03710,55586,Salida a fáb.,1,0,40.0,304.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-10-17,PP03690,55466,Salida a fáb.,1,0,12.0,344.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-10-17,PP03686,55456,Salida a fáb.,1,0,8.0,356.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-10-17,PP03741,55446,Salida a fáb.,1,0,40.0,364.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-10-17,PP03741,55431,Salida a fáb.,1,0,20.0,404.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-10-17,PP03741,55424,Salida a fáb.,1,0,20.0,424.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-10-17,PP03677,55409,Salida a fáb.,1,0,4.0,444.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-10-17,PP03736,55399,Salida a fáb.,1,0,96.0,448.0,0.2508,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-10-17,PP03743,55362,Salida a fáb.,1,0,24.0,544.0,0.29,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-10-03,PP03656,54779,Salida a fáb.,1,0,12.0,568.0,0.29,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-09-08,PP03667,53938,Salida a fáb.,1,0,8.0,480.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-08-31,PP03646,53572,Salida a fáb.,1,0,12.0,488.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-08-30,PP03622,53450,Salida a fáb.,1,0,20.0,500.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-08-29,PP03624,53348,Salida a fáb.,1,0,8.0,520.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-08-19,PP03604,52998,Salida a fáb.,1,0,4.0,528.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-08-19,PP03599,52992,Salida a fáb.,1,0,12.0,532.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-08-12,PP03589,52689,Salida a fáb.,1,0,4.0,544.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-08-12,PP03589,52679,Salida a fáb.,1,0,8.0,548.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-08-12,PP03591,52670,Salida a fáb.,1,0,4.0,556.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-08-10,PP03559,52548,Salida a fáb.,1,0,48.0,560.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2022-08-10,PP03573,52546,Salida a fáb.,1,0,48.0,608.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-08-02,PR00193,67857,Salida a fáb.,1,0,2.0,33.0,17.0,0,0,BINOX1/2X5/16X1,PZ,"BUSHING INOXIDABLE 1/2X5/16X1""	TUS""",20.0,P E P S,G,50.0
2023-07-21,PP04471,67355,Salida a fáb.,1,0,2.0,35.0,17.0,0,0,BINOX1/2X5/16X1,PZ,"BUSHING INOXIDABLE 1/2X5/16X1""	TUS""",20.0,P E P S,G,50.0
2022-09-07,PP03649,53855,Salida a fáb.,1,0,20.0,38.0,17.0,0,0,BINOX1/2X5/16X1,PZ,"BUSHING INOXIDABLE 1/2X5/16X1""	TUS""",20.0,P E P S,G,50.0
2023-01-23,PP03957,59398,Salida a fáb.,1,0,1.0,0.0,480.0,0,0,PLAIN254X149X1/4,PZ,PLACA ACERO INOX 254MMX149MMX,0.0,P E P S,MP,0.0
2023-07-26,PP04488,67545,Salida a fáb.,1,0,1.0,19.0,180.0,0,0,SENPT1000,PZ,BULBO RTD PT-1000 CLASE B,10.0,P E P S,M,20.0
2023-03-27,PP04103,62281,Salida a fáb.,1,0,2.0,20.0,180.0,0,0,SENPT1000,PZ,BULBO RTD PT-1000 CLASE B,10.0,P E P S,M,20.0
2023-08-02,PR00193,67857,Salida a fáb.,1,0,5.0,2195.1412,1.4351,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-07-27,PP04494,67667,Salida a fáb.,1,0,5.0,2200.1412,1.4351,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-07-25,PR00192,67482,Salida a fáb.,1,0,60.0,2205.1412,1.4351,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-07-21,PP04475,67354,Salida a fáb.,1,0,384.0,2265.1412,1.4351,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-07-17,PP04425,67087,Salida a fáb.,1,0,8.0,2649.1412,1.4351,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-07-06,PP04432,66717,Salida a fáb.,1,0,40.0,2657.1412,1.4351,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-06-30,PP04396,66479,Salida a fáb.,1,0,54.0,2697.1412,1.43608,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-06-23,PP04385,66127,Salida a fáb.,1,0,5.5,116.7412,2.54053,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-06-15,PP04360,65803,Salida a fáb.,1,0,50.0,122.2412,2.54053,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-06-06,PP04334,65397,Salida a fáb.,1,0,4.0,172.2412,2.54053,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-05-30,PP04315,65049,Salida a fáb.,1,0,9.0,176.2412,2.54053,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-05-30,PP04283,65038,Salida a fáb.,1,0,87.0,185.2412,2.54053,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-05-22,PP04216,64630,Salida a fáb.,1,0,15.0,272.2412,2.54053,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-05-22,PP03936,64603,Salida a fáb.,1,0,60.0,287.2412,2.54053,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-05-16,PP04254,64375,Salida a fáb.,1,0,60.0,347.2412,2.54053,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-04-26,PP04229,63650,Salida a fáb.,1,0,60.0,417.2412,2.54053,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-04-18,PP04192,63283,Salida a fáb.,1,0,87.0,477.2412,2.54053,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-04-11,PP04192,62913,Salida a fáb.,1,0,87.0,564.2412,2.54053,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-04-03,PP04192,62713,Salida a fáb.,1,0,87.0,651.2412,2.51914,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-03-31,PP04175,62605,Salida a fáb.,1,0,9.0,738.2412,2.4838,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-03-31,PP04179,62598,Salida a fáb.,1,0,345.0,747.2412,2.4838,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-03-07,PP04112,61520,Salida a fáb.,1,0,36.0,1092.2412,2.4838,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-03-07,PP04112,61516,Salida a fáb.,1,0,60.0,1128.2412,2.4838,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-02-28,PP04095,61204,Salida a fáb.,1,0,460.0,1188.2412,2.4838,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-02-27,PP04082,61131,Salida a fáb.,1,0,78.0,1648.2412,2.4838,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-02-27,PP04082,61129,Salida a fáb.,1,0,19.5,1726.2412,2.4838,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-02-27,PP04081,61127,Salida a fáb.,1,0,150.0,1745.7412,2.4838,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-02-23,PP04066,60958,Salida a fáb.,1,0,40.0,1895.7412,2.4838,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-01-31,PP04000,59880,Salida a fáb.,1,0,10.0,1935.7412,2.4838,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-01-30,PP03970,59799,Salida a fáb.,1,0,24.0,1945.7412,2.4838,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-01-23,PP03957,59398,Salida a fáb.,1,0,8.5,1969.7412,2.4838,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-01-11,PP03927,58945,Salida a fáb.,1,0,30.0,705.4412,2.54053,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2022-12-22,OT00062,58511,Salida a fáb.,1,0,4.5,0.4,2.54054,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2022-12-09,PP03890,58005,Salida a fáb.,1,0,9.5,4.9,2.54054,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2022-12-05,PP03880,57780,Salida a fáb.,1,0,139.5,4.9,2.54054,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2022-11-03,PP03807,56583,Salida a fáb.,1,0,40.0,4.9,2.54054,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2022-11-03,PP03807,56577,Salida a fáb.,1,0,72.0,4.9,2.54054,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2022-10-19,OT00029,55866,Salida a fáb.,1,0,8.0,5541.48,2.54054,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2022-10-17,PP03703,55578,Salida a fáb.,1,0,24.0,5549.48,2.54054,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2022-10-17,PP03704,55518,Salida a fáb.,1,0,15.0,5573.48,2.54054,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2022-10-17,PP03686,55456,Salida a fáb.,1,0,13.0,5588.48,2.54054,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2022-10-17,PP03679,55435,Salida a fáb.,1,0,40.0,5601.48,2.54054,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2022-10-17,PP03677,55409,Salida a fáb.,1,0,4.0,5641.48,2.54054,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2022-10-13,PP03688,55223,Salida a fáb.,1,0,96.0,5645.48,2.54054,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2022-08-30,PP03619,53455,Salida a fáb.,1,0,87.0,5791.48,2.54054,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2022-08-29,PP03631,53353,Salida a fáb.,1,0,40.0,5878.48,2.54054,0,0,AL8020-25,M,ALAMBRE 8020 CAL.25,1110.0,P E P S,D,2220.0
2023-07-26,PP04487,67522,Salida a fáb.,1,0,0.17,2.98,82.49073,0,0,AEROPACK-K-1/16,M,"AEROPACK TIPO K DE Ø 1/16""",3.0,P E P S,PT,6.0
2023-06-16,PP04352,65860,Salida a fáb.,1,0,0.53,3.15,82.49073,0,0,AEROPACK-K-1/16,M,"AEROPACK TIPO K DE Ø 1/16""",3.0,P E P S,PT,6.0
2023-01-30,PP03987,59824,Salida a fáb.,1,0,0.26,3.68,82.49073,0,0,AEROPACK-K-1/16,M,"AEROPACK TIPO K DE Ø 1/16""",3.0,P E P S,PT,6.0
2023-01-30,PP03987,59822,Salida a fáb.,1,0,0.26,3.94,82.49073,0,0,AEROPACK-K-1/16,M,"AEROPACK TIPO K DE Ø 1/16""",3.0,P E P S,PT,6.0
